@RELATION Oberon

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE feature_1 NUMERIC
@ATTRIBUTE feature_2 NUMERIC
@ATTRIBUTE feature_3 NUMERIC
@ATTRIBUTE feature_4 NUMERIC
@ATTRIBUTE feature_5 NUMERIC
@ATTRIBUTE feature_6 NUMERIC
@ATTRIBUTE feature_7 NUMERIC
@ATTRIBUTE feature_8 NUMERIC
@ATTRIBUTE feature_9 NUMERIC
@ATTRIBUTE feature_10 NUMERIC
@ATTRIBUTE feature_11 NUMERIC
@ATTRIBUTE feature_12 NUMERIC
@ATTRIBUTE feature_13 NUMERIC
@ATTRIBUTE feature_14 NUMERIC
@ATTRIBUTE feature_15 NUMERIC
@ATTRIBUTE feature_16 NUMERIC
@ATTRIBUTE feature_17 NUMERIC
@ATTRIBUTE feature_18 NUMERIC
@ATTRIBUTE feature_19 NUMERIC
@ATTRIBUTE feature_20 NUMERIC
@ATTRIBUTE feature_21 NUMERIC
@ATTRIBUTE feature_22 NUMERIC
@ATTRIBUTE feature_23 NUMERIC
@ATTRIBUTE feature_24 NUMERIC
@ATTRIBUTE feature_25 NUMERIC
@ATTRIBUTE feature_26 NUMERIC
@ATTRIBUTE feature_27 NUMERIC
@ATTRIBUTE feature_28 NUMERIC
@ATTRIBUTE feature_29 NUMERIC
@ATTRIBUTE feature_30 NUMERIC
@ATTRIBUTE feature_31 NUMERIC
@ATTRIBUTE feature_32 NUMERIC
@ATTRIBUTE feature_33 NUMERIC
@ATTRIBUTE feature_34 NUMERIC
@ATTRIBUTE feature_35 NUMERIC
@ATTRIBUTE feature_36 NUMERIC
@ATTRIBUTE feature_37 NUMERIC
@ATTRIBUTE feature_38 NUMERIC
@ATTRIBUTE feature_39 NUMERIC
@ATTRIBUTE feature_40 NUMERIC
@ATTRIBUTE feature_41 NUMERIC
@ATTRIBUTE feature_42 NUMERIC
@ATTRIBUTE feature_43 NUMERIC
@ATTRIBUTE feature_44 NUMERIC
@ATTRIBUTE feature_45 NUMERIC
@ATTRIBUTE feature_46 NUMERIC
@ATTRIBUTE feature_47 NUMERIC
@ATTRIBUTE feature_48 NUMERIC
@ATTRIBUTE feature_49 NUMERIC
@ATTRIBUTE feature_50 NUMERIC
@ATTRIBUTE feature_51 NUMERIC
@ATTRIBUTE feature_52 NUMERIC
@ATTRIBUTE feature_53 NUMERIC
@ATTRIBUTE feature_54 NUMERIC
@ATTRIBUTE feature_55 NUMERIC
@ATTRIBUTE feature_56 NUMERIC
@ATTRIBUTE feature_57 NUMERIC
@ATTRIBUTE feature_58 NUMERIC
@ATTRIBUTE feature_59 NUMERIC
@ATTRIBUTE feature_60 NUMERIC
@ATTRIBUTE feature_61 NUMERIC
@ATTRIBUTE feature_62 NUMERIC
@ATTRIBUTE feature_63 NUMERIC
@ATTRIBUTE feature_64 NUMERIC
@ATTRIBUTE feature_65 NUMERIC
@ATTRIBUTE feature_66 NUMERIC
@ATTRIBUTE feature_67 NUMERIC
@ATTRIBUTE feature_68 NUMERIC
@ATTRIBUTE feature_69 NUMERIC
@ATTRIBUTE feature_70 NUMERIC
@ATTRIBUTE feature_71 NUMERIC
@ATTRIBUTE feature_72 NUMERIC
@ATTRIBUTE feature_73 NUMERIC
@ATTRIBUTE feature_74 NUMERIC
@ATTRIBUTE feature_75 NUMERIC
@ATTRIBUTE feature_76 NUMERIC
@ATTRIBUTE feature_77 NUMERIC
@ATTRIBUTE feature_78 NUMERIC
@ATTRIBUTE feature_79 NUMERIC
@ATTRIBUTE feature_80 NUMERIC
@ATTRIBUTE feature_81 NUMERIC
@ATTRIBUTE feature_82 NUMERIC
@ATTRIBUTE feature_83 NUMERIC
@ATTRIBUTE feature_84 NUMERIC
@ATTRIBUTE feature_85 NUMERIC
@ATTRIBUTE feature_86 NUMERIC
@ATTRIBUTE feature_87 NUMERIC
@ATTRIBUTE feature_88 NUMERIC
@ATTRIBUTE feature_89 NUMERIC
@ATTRIBUTE feature_90 NUMERIC
@ATTRIBUTE feature_91 NUMERIC
@ATTRIBUTE feature_92 NUMERIC
@ATTRIBUTE feature_93 NUMERIC
@ATTRIBUTE feature_94 NUMERIC
@ATTRIBUTE feature_95 NUMERIC
@ATTRIBUTE feature_96 NUMERIC
@ATTRIBUTE feature_97 NUMERIC
@ATTRIBUTE feature_98 NUMERIC
@ATTRIBUTE feature_99 NUMERIC
@ATTRIBUTE feature_100 NUMERIC
@ATTRIBUTE feature_101 NUMERIC
@ATTRIBUTE feature_102 NUMERIC
@ATTRIBUTE feature_103 NUMERIC

@DATA
instance_1,1.0,-1.0,0.0,?,36.0,0.0,0.26828644698090565,0.674236046375788,0.0,0.14136858475894246,0.0,97.2972972972973,0.04044764901932435,0.9996387437607491,0.20326594090202177,?,23.81026438569207,1.0,0.14136858475894246,-1.0,0.0,-0.9203695888537062,1.2753938124377848,?,0.563452566096423,0.16625194401244167,1.000288281975084,0.0,?,-0.15537251350073528,9.720062208398133,0.8251502111257196,0.15349922239502334,-0.4807987210091791,0.962333455035218,0.16625194401244167,?,-0.0005560885260065568,1.0000219953862934,0.8100028845003834,0.0057542768273716955,0.962333455035218,?,0.0,-1.0,625.0,?,-0.5169352873373212,1.00019496903999,?,-0.039962548903691414,1531.0,0.15349922239502334,?,0.7945482122759002,0.0,0.8487815150750375,0.7513714566665727,0.0,1.000005292304591,-1.0,0.15349922239502334,-0.00012632970451004983,6430.0,0.7945482122759002,0.9196059946130821,0.919209497305852,0.9196059946130821,0.8991170554983932,?,0.16625194401244167,0.8991170554983932,-0.0008629685847588969,0.0,37.0,0.9605992160078025,0.23810264385692068,0.0,-0.0003569454121306042,0.962333455035218,?,0.0,0.8991170554983932,0.8251502111257196,-0.0007437709953344483,0.7945482122759002,0.9999476046670991,0.8100028845003834,-0.0005980934681182077,0.9196059946130821,?,0.8251502111257196,0.0,6.0,-1.0,2.4833618760456604,-0.8399975597307479,?,-0.6738022262783702,2.7027027027027026,0.14136858475894246,0.0,0.8100028845003834,0.710936921295261
instance_3,1.0,3.4626363060529055,0.0,8.082530396301912,14.0,0.0,0.30247986100142155,0.9522999780252427,448.0,0.43478260869565216,1.0,70.0,2.5445684724664086,0.49318784476285227,0.45108695652173914,0.24650313929826,29.076086956521742,6.0,0.43478260869565216,27.0,3.0434782608695654,-1.8846608031483543,728.9461780790249,5.9334684401020565,0.5054347826086957,0.4945652173913043,1551.7798185802092,1.0,4.009738246275191,62.34149038812772,14.266304347826086,0.4228639201732976,0.5557065217391305,0.4124376459293364,0.7171370640805235,0.5190217391304348,2.908861461974274,390.0868288072737,172.61081562461908,0.21342963107554172,0.02717391304347826,0.7171370640805235,2.5810641739409617,0.0,8.0,105.0,3.4759821137655975,-0.39489237027829605,80.61760056258038,0.323312362530555,0.1108941970359049,214.0,0.5557065217391305,4.2373637557635595,0.2945964186878558,0.0,1.3391927424184737,0.42741183362624485,2.0,1.346599657375366,15.4,0.595108695652174,2054.7393689986284,736.0,0.13364378865633428,0.8276681872249634,27.03550412283855,0.8276681872249634,0.8003949838248884,0.381241367214446,0.6195652173913043,0.7594001486877614,-2.5842391304347827,0.0,20.0,0.8520788174118736,0.2907608695652174,8.0,403.0027173913044,0.6990624709081635,0.42753276429854,0.0,0.6899185587085939,0.4228639201732976,2.882908545727136,0.3603331279935438,0.7785027891812959,0.2672017371533179,6.249602617058819,0.8276681872249634,0.40765214345173,0.4228639201732976,12.907608695652172,5.0,7.1274118724821856,2.262083620428274,-0.505047559915994,0.425964983779695,-0.6950006449231323,30.0,0.43478260869565216,95.0,0.2672017371533179,0.7519401667350958
instance_4,1.0,0.2515351603742048,0.0,4.673900071775454,6.0,4.0,0.4503332218612649,3.7462815892316232,22175.0,0.19710467706013363,0.0,15.384615384615385,2.022468153229902,0.8712082809718897,0.24610244988864144,0.0,76.16926503340757,33.0,0.19710467706013363,9.0,63.317343384158534,-0.9759090659333722,13.117366843329496,26.839183802676523,0.22828507795100222,0.22939866369710468,1871.399107266592,0.0,0.2385631077559124,4.607030275019118,0.0,0.267904435979752,0.19265033407572382,1.6163214052730313,0.822151031071005,0.24276169265033407,0.0,348.5042681885674,405.1732698379093,0.14164212004759766,0.043429844097995544,0.7133659706134035,-0.0,0.0,1.0,0.0,0.0,0.9652300722185241,771.8590427889465,0.0,1.6510459659428753,684.0,0.1714922048997773,1.8215224482924186,-0.005216998377390389,1.0,12.6467958744417,0.5569590016631507,15.0,69.85338529046146,2.3125,0.2182628062360802,1263.0946547884187,898.0,0.0,0.5939933958517685,3.7532242362454777,0.5939933958517685,0.7789906449828373,0.044331968697414056,0.2383073496659243,0.6965727371473568,1.1985489977728296,10.256410256410255,39.0,0.9315907109421729,0.7616926503340757,6.0,901.2636692650347,0.5692694611232046,0.40908953764451,0.0,0.6369584297524356,0.267904435979752,3.0256951559020044,0.09436363903399038,10.505435772171172,0.30086540149138874,21.222160356347437,0.5939933958517685,0.0,0.267904435979752,100.0,6.0,2.070335799473275,1.189833856204398,-0.4103706334632795,0.0206465881071925,0.07282792209471876,84.61538461538461,0.19710467706013363,898.0,0.4189509420009749,0.8652735384332186
instance_5,1.0,0.5901482912442314,0.0,29.814462977732955,0.0,35.0,0.3396437687719142,0.0,0.0,0.007822277847309137,3.0,0.0,0.0,0.0,0.12108886107634544,1.18053e-09,52.221526908635795,37.0,0.007822277847309137,3.0,0.0,0.0,0.0,52.14040169716265,0.33948685857321653,0.05444305381727159,0.0,4.0,0.9132329806576945,0.0,47.778473091364205,0.9843258097219999,0.01376720901126408,0.0,0.997615519019934,0.05444305381727159,0.28756000355035294,0.0,0.0,0.972417266903898,0.011576971214017523,0.997615519019934,0.004094030352641959,3.0,2.0,1527.0,0.6794996247614244,0.0,0.0,0.000777595577705,0.0,1669.0,0.01376720901126408,0.9956521852360185,0.8908498653739637,3.0,0.0,0.7569708778154078,0.0,0.0,2.0555555555555554,0.01376720901126408,0.0,3196.0,0.8908498653739637,0.9960622907889662,0.0,0.9960622907889662,0.9451363376145694,0.01915166562113,0.05444305381727159,0.9451363376145694,0.0,94.5945945945946,37.0,0.9520419938608541,0.522215269086358,0.0,0.0,0.997615519019934,0.19826687955488,0.0,0.9451363376145694,0.9843258097219999,0.0,0.8908498653739637,0.0,0.972417266903898,0.0,0.9960622907889662,0.00542648921343,0.9843258097219999,0.0,2.0,0.232310684145723,0.9985755386554582,0.0,0.0184861208375775,0.0,100.0,0.007822277847309137,0.0,0.972417266903898,0.6714034536324981
instance_6,1.0,-1.0,0.0,?,16.0,0.0,0.03276976655404448,2.280844251141562,0.0,0.15865,67.0,94.11764705882352,1.1992106839494165,0.0,0.36025,?,4.0649999999999995,1.0,0.15865,-1.0,0.0,-1.6257835417902333,446.00663716814086,?,0.9293,0.1769,127.22024761612741,70.0,?,44.37982325425782,3.6700000000000004,0.8349979241615618,0.20315,5.111989589910842,0.9544303249787935,0.1769,?,13.741531427946773,9.41550343811404,0.7887152321892192,0.00085,0.9544303249787935,?,0.0,-1.0,734.0,?,-0.5032589866132707,16.28627453672253,?,0.2875221755850734,813.0,0.20315,?,0.816017080292,0.0,24.57612792346187,0.6253250509940796,0.0,3.1086951745704976,-1.0,0.20315,367.2079646017699,20000.0,0.816017080292,0.9379676053125593,21.166219538630987,0.9379676053125593,0.9080139521161272,?,0.1769,0.9080139521161272,-23.49911504424778,0.0,17.0,0.9559207236903551,0.04065,0.0,18.87577433628319,0.9544303249787935,?,0.0,0.9080139521161272,0.8349979241615618,0.0,0.816017080292,1.0439638063103105,0.7887152321892192,2.168141592920354,0.9379676053125593,?,0.8349979241615618,0.0,26.0,-1.0,4.69981072657316,1.4871417245788516,?,-21.166219538631086,5.88235294117647,0.15865,0.0,0.7887152321892192,0.6574545268026781
instance_7,1.0,-1.0,0.0,?,4.0,0.0,0.3026706231454006,2.8494785244432115,0.0,0.1984,0.0,80.0,1.4370373581788407,0.0,0.104,?,46.08,1.0,0.1984,-1.0,0.0,-1.8165229642152725,446.00663716814086,?,0.376,0.2144,7947.066341939275,0.0,?,22.543544709775265,7.84,0.6373963655418936,0.2144,7.146773571769197,0.8525668273986152,0.2144,?,77.18861771363537,35.38994621567419,0.602373887240356,0.008,0.8525668273986152,?,0.0,-1.0,49.0,?,-0.16048397211982157,19.51230890627917,?,0.7492976890169514,288.0,0.2144,?,0.6257317781650802,1.0,12.799787341869644,0.8071216617210683,9.0,10.064493746739563,-1.0,0.2144,13207.129353233831,625.0,0.6257317781650802,0.8406824596109461,21.166219538630987,0.8406824596109461,0.834430637982196,?,0.2144,0.834430637982196,-23.49911504424778,0.0,5.0,0.9630951121002308,0.4608,10.0,48.913953488372094,0.8525668273986152,?,0.0,0.834430637982196,0.6373963655418936,3.492256637168138,0.6257317781650802,3.239087842224082,0.602373887240356,30.405797101449274,0.8406824596109461,?,0.6373963655418936,0.0,3.0,-1.0,1.318116246441582,1.3971762204253837,?,-21.166219538631086,20.0,0.1984,0.0,0.602373887240356,0.6469194362017804
instance_8,1.0,-1.0,0.0,?,216.0,0.0,0.10388888888888889,2.27977927294065,0.0,0.1375,16.0,99.53917050691244,1.0250577224723934,0.0,0.0765,?,10.0,1.0,0.1375,-1.0,0.0,-1.8165229642152725,446.00663716814086,?,0.8065,0.193,7947.066341939275,3.0,?,15.861198805616464,10.0,0.8472222222222223,0.1575,2.125605524969977,0.9486284722222221,0.193,?,147.65365502602322,39.537896506809425,0.8250000000000001,0.1085,0.9486284722222221,?,1.0,-1.0,200.0,?,-0.19674495823430635,26.656454521502432,?,0.4542724483345337,200.0,0.1575,?,0.7855555555555556,9.0,10.269611596859992,0.915,4.0,10.650001043286531,-1.0,0.1575,13207.129353233831,2000.0,0.7855555555555556,0.9277102777777778,21.166219538630987,0.9277102777777778,0.8927777777777776,?,0.193,0.8927777777777776,-23.49911504424778,0.0,217.0,0.9919074999999999,0.1,0.0,69.8695652173913,0.9486284722222221,?,0.0,0.8927777777777776,0.8472222222222223,9.054,0.7855555555555556,4.448095974964398,0.8250000000000001,30.405797101449274,0.9277102777777778,?,0.8472222222222223,0.0,10.0,-1.0,3.321928094887362,-0.05423844492807328,?,-21.166219538631086,0.4608294930875576,0.1375,0.0,0.8250000000000001,0.7207469444444443
instance_12,1.0,-1.0,0.0,?,6.0,0.0,0.10944444444444444,2.1798407195521747,0.0,0.2955,4.0,85.71428571428571,0.9117928139989596,0.0,0.2995,?,10.0,1.0,0.2955,-1.0,0.0,-1.8165229642152725,446.00663716814086,?,0.8015,0.3345,7947.066341939275,3.0,?,13.090467948929883,10.0,0.6716666666666667,0.2935,0.7089649273092662,0.9442476388888889,0.3345,?,132.60784377716573,37.8568266740338,0.6738888888888889,0.0035,0.9442476388888889,?,8.0,-1.0,200.0,?,-0.10885687783986406,19.51230890627917,?,0.4183033260475714,200.0,0.2935,?,0.6283333333333333,9.0,7.973428849700271,0.6672222222222223,4.0,8.901435489677405,-1.0,0.2935,13207.129353233831,2000.0,0.6283333333333333,0.9113406944444443,21.166219538630987,0.9113406944444443,0.8167275,?,0.3345,0.8167275,-23.49911504424778,0.0,7.0,0.9512127777777779,0.1,7.0,69.8695652173913,0.9442476388888889,?,0.0,0.8167275,0.6716666666666667,0.5472345132743361,0.6283333333333333,2.1016873181471327,0.6738888888888889,22.32,0.9113406944444443,?,0.6716666666666667,0.0,10.0,-1.0,3.321928094887362,-0.12407278912941,?,-21.166219538631086,14.285714285714285,0.2955,0.0,0.6738888888888889,0.7612499999999999
instance_13,1.0,1.783969683848514,0.0,4.1259539520417,0.0,0.0,0.10388888888888889,0.0,0.0,0.247,1.0,0.0,0.0,0.0,0.07,0.04048954203075,10.0,241.0,0.247,7.0,0.0,0.0,0.0,9.54503352862591,0.8065,0.409,0.0,1.0,1.9614414127795166,0.0,10.0,0.7255555555555556,0.293,0.0,0.8865322222222223,0.409,1.6279751735710573,0.0,0.0,0.6744444444444444,0.1205,0.8865322222222223,0.5344604897233257,9.0,5.0,200.0,1.7885772678104699,0.0,0.0,0.26666342391335,0.0,200.0,0.293,2.485861365938934,0.5455555555555556,9.0,0.0,0.9222222222222223,0.0,0.0,6.866666666666666,0.293,0.0,2000.0,0.5455555555555556,0.8903826388888888,0.0,0.8903826388888888,0.7995606944444443,0.34802686495807234,0.409,0.7995606944444443,0.0,0.0,241.0,0.9948102777777779,0.1,0.0,0.0,0.8865322222222223,0.69725435953817,0.0,0.7995606944444443,0.7255555555555556,0.0,0.5455555555555556,0.0,0.6744444444444444,0.0,0.8903826388888888,0.35220018419418,0.7255555555555556,0.0,10.0,0.4914896378930154,3.321928094887362,0.0,0.416425330283185,0.0,100.0,0.247,0.0,0.6744444444444444,0.7220933333333333
instance_14,1.0,1.792481250360578,0.0,14.666394799843093,0.0,0.0,0.0,0.0,0.0,0.13078703703703703,6.0,0.0,0.0,0.0,0.15219907407407407,0.00448571662663,70.02314814814815,7.0,0.13078703703703703,4.0,0.0,0.0,0.0,10.538249177645039,0.29976851851851855,0.17418981481481483,0.0,6.0,2.0,0.0,3.761574074074074,0.7124332587407025,0.15046296296296297,0.0,0.9639699018745697,0.17418981481481483,1.584962500721156,0.0,0.0,0.6739792986142961,0.004050925925925926,0.9639699018745697,1.584962500721156,3.0,3.0,65.0,1.792481250360578,0.0,0.0,0.023627535092364996,0.0,1210.0,0.15046296296296297,2.0,0.6066668683263258,3.0,0.0,0.6467669425393134,6.0,0.0,3.5,0.15046296296296297,0.0,1728.0,0.6066668683263258,0.9674069051181599,0.0,0.9674069051181599,0.884200535601469,0.11441568230991667,0.17418981481481483,0.884200535601469,0.0,0.0,7.0,0.9709622827748403,0.7002314814814815,6.0,0.0,0.9639699018745697,0.26218435655426,0.0,0.884200535601469,0.7124332587407025,0.0,0.6066668683263258,0.0,0.6739792986142961,0.0,0.9674069051181599,0.085076458045545,0.7124332587407025,0.0,4.0,0.5477225575051661,1.2057409700121753,0.0,0.2302933116434975,0.0,100.0,0.13078703703703703,0.0,0.6739792986142961,0.7216223610073902
